,W11_3,W11_2,W11_1,W11_4
2025-08-20 21:00:00,0.0,0.0,0.0,0.0
2025-08-20 22:00:00,0.0,0.0,0.0,0.0
2025-08-20 23:00:00,0.0,0.0,0.0,0.0
2025-08-21 00:00:00,0.0,0.0,0.0,0.0
2025-08-21 01:00:00,0.0,0.0,0.0,0.0
2025-08-21 02:00:00,0.0,0.0,0.0,0.0
2025-08-21 03:00:00,0.0,0.0,0.0,0.0
2025-08-21 04:00:00,0.0,0.0,0.0,0.0
2025-08-21 05:00:00,0.0,0.0,0.0,0.0
2025-08-21 06:00:00,0.0,0.0,0.0,0.0
2025-08-21 07:00:00,0.0,0.0,0.0,0.0
2025-08-21 08:00:00,0.0,0.0,0.0,0.0
2025-08-21 09:00:00,0.0,0.0,0.0,0.0
2025-08-21 10:00:00,0.0,0.0,0.0,0.0
2025-08-21 11:00:00,0.0,0.0,0.0,0.0
2025-08-21 12:00:00,0.0,0.0,0.0,0.0
2025-08-21 13:00:00,0.0,0.0,0.0,0.0
2025-08-21 14:00:00,0.0,0.0,0.0,0.0
2025-08-21 15:00:00,0.0,0.0,0.0,0.0
2025-08-21 16:00:00,0.0,0.0,0.0,0.0
2025-08-21 17:00:00,0.0,0.0,0.0,0.0
2025-08-21 18:00:00,0.0,0.0,0.0,0.0
2025-08-21 19:00:00,0.0,0.0,0.0,0.0
2025-08-21 20:00:00,0.0,0.0,0.0,0.0
2025-08-21 21:00:00,0.0,0.0,0.0,0.0
2025-08-21 22:00:00,0.0,0.0,0.0,0.0
2025-08-21 23:00:00,0.0,0.0,0.0,0.0
2025-08-22 00:00:00,0.0,0.0,0.0,0.0
2025-08-22 01:00:00,0.0,0.0,0.0,0.0
2025-08-22 02:00:00,0.0,0.0,0.0,0.0
2025-08-22 03:00:00,0.0,0.0,0.0,0.0
2025-08-22 04:00:00,0.0,0.0,0.0,0.0
2025-08-22 05:00:00,0.0,0.0,0.0,0.0
2025-08-22 06:00:00,0.0,0.0,0.0,0.0
2025-08-22 07:00:00,0.0,0.0,0.0,0.0
2025-08-22 08:00:00,0.0,0.0,0.0,0.0
2025-08-22 09:00:00,0.0,0.0,0.0,0.0
2025-08-22 10:00:00,0.0,0.0,0.0,0.0
2025-08-22 11:00:00,0.0,0.0,0.0,0.0
2025-08-22 12:00:00,0.0,0.0,0.0,0.0
2025-08-22 13:00:00,0.0,0.0,0.0,0.0
2025-08-22 14:00:00,0.0,0.0,0.0,0.0
2025-08-22 15:00:00,0.0,0.0,0.0,0.0
2025-08-22 16:00:00,0.0,0.0,0.0,0.0
2025-08-22 17:00:00,0.0,0.0,0.0,0.0
2025-08-22 18:00:00,0.0,0.0,0.0,0.0
2025-08-22 19:00:00,0.0,0.0,0.0,0.0
2025-08-22 20:00:00,0.0,0.0,0.0,0.0
2025-08-22 21:00:00,0.0,0.0,0.0,0.0
2025-08-22 22:00:00,0.0,0.0,0.0,0.0
2025-08-22 23:00:00,0.0,0.0,0.0,0.0
2025-08-23 00:00:00,0.0,0.0,0.0,0.0
2025-08-23 01:00:00,0.0,0.0,0.0,0.0
2025-08-23 02:00:00,0.0,0.0,0.0,0.0
2025-08-23 03:00:00,0.0,0.0,0.0,0.0
2025-08-23 04:00:00,0.0,0.0,0.0,0.0
2025-08-23 05:00:00,0.0,0.0,0.0,0.0
2025-08-23 06:00:00,0.0,0.0,0.0,0.0
2025-08-23 07:00:00,0.0,0.0,0.0,0.0
2025-08-23 08:00:00,0.0,0.0,0.0,0.0
2025-08-23 09:00:00,0.0,0.0,0.0,0.0
2025-08-23 10:00:00,0.0,0.0,0.0,0.0
2025-08-23 11:00:00,0.0,0.0,0.0,0.0
2025-08-23 12:00:00,0.0,0.0,0.0,0.0
2025-08-23 13:00:00,0.0,0.0,0.0,0.0
2025-08-23 14:00:00,0.0,0.0,0.0,0.0
2025-08-23 15:00:00,0.0,0.0,0.0,0.0
2025-08-23 16:00:00,0.0,0.0,0.0,0.0
2025-08-23 17:00:00,0.0,0.0,0.0,0.0
2025-08-23 18:00:00,0.0,0.0,0.0,0.0
2025-08-23 19:00:00,0.0,0.0,0.0,0.0
2025-08-23 20:00:00,0.0,0.0,0.0,0.0
2025-08-23 21:00:00,0.0,0.0,0.0,0.0
2025-08-23 22:00:00,0.0,0.0,0.0,0.0
2025-08-23 23:00:00,0.0,0.0,0.0,0.0
2025-08-24 00:00:00,0.0,0.0,0.0,0.0
2025-08-24 01:00:00,0.0,0.0,0.0,0.0
2025-08-24 02:00:00,0.0,0.0,0.0,0.0
2025-08-24 03:00:00,0.0,0.0,0.0,0.0
2025-08-24 04:00:00,0.0,0.0,0.0,0.0
2025-08-24 05:00:00,0.0,0.0,0.0,0.0
2025-08-24 06:00:00,0.0,0.0,0.0,0.0
2025-08-24 07:00:00,0.0,0.0,0.0,0.0
2025-08-24 08:00:00,0.0,0.0,0.0,0.0
2025-08-24 09:00:00,0.0,0.0,0.0,0.0
2025-08-24 10:00:00,0.0,0.0,0.0,0.0
2025-08-24 11:00:00,0.0,0.0,0.0,0.0
2025-08-24 12:00:00,0.0,0.0,0.0,0.0
2025-08-24 13:00:00,0.0,0.0,0.0,0.0
2025-08-24 14:00:00,0.0,0.0,0.0,0.0
2025-08-24 15:00:00,0.0,0.0,0.0,0.0
2025-08-24 16:00:00,0.0,0.0,0.0,0.0
2025-08-24 17:00:00,0.0,0.0,0.0,0.0
2025-08-24 18:00:00,0.0,0.0,0.0,0.0
2025-08-24 19:00:00,0.0,0.0,0.0,0.0
2025-08-24 20:00:00,0.0,0.0,0.0,0.0
2025-08-24 21:00:00,0.0,0.0,0.0,0.0
2025-08-24 22:00:00,0.0,0.0,0.0,0.0
2025-08-24 23:00:00,0.0,0.0,0.0,0.0
2025-08-25 00:00:00,0.0,0.0,0.0,0.0
2025-08-25 01:00:00,0.0,0.0,0.0,0.0
2025-08-25 02:00:00,0.0,0.0,0.0,0.0
2025-08-25 03:00:00,0.0,0.0,0.0,0.0
2025-08-25 04:00:00,0.0,0.0,0.0,0.0
2025-08-25 05:00:00,0.0,0.0,0.0,0.0
2025-08-25 06:00:00,0.0,0.0,0.0,0.0
2025-08-25 07:00:00,0.0,0.0,0.0,0.0
2025-08-25 08:00:00,0.0,0.0,0.0,0.0
2025-08-25 09:00:00,0.0,0.0,0.0,0.0
2025-08-25 10:00:00,0.0,0.0,0.0,0.0
2025-08-25 11:00:00,0.0,0.0,0.0,0.0
2025-08-25 12:00:00,0.0,0.0,0.0,0.0
2025-08-25 13:00:00,0.0,0.0,0.0,0.0
2025-08-25 14:00:00,0.0,0.0,0.0,0.0
2025-08-25 15:00:00,0.0,0.0,0.0,0.0
2025-08-25 16:00:00,0.0,0.0,0.0,0.0
2025-08-25 17:00:00,0.0,0.0,0.0,0.0
2025-08-25 18:00:00,0.0,0.0,0.0,0.0
2025-08-25 19:00:00,0.0,0.0,0.0,0.0
2025-08-25 20:00:00,0.0,0.0,0.0,0.0
2025-08-25 21:00:00,0.0,0.0,0.0,0.0
2025-08-25 22:00:00,0.0,0.0,0.0,0.0
2025-08-25 23:00:00,0.0,0.0,0.0,0.0
2025-08-26 00:00:00,0.0,0.0,0.0,0.0
2025-08-26 01:00:00,0.0,0.0,0.0,0.0
2025-08-26 02:00:00,0.0,0.0,0.0,0.0
2025-08-26 03:00:00,0.0,0.0,0.0,0.0
2025-08-26 04:00:00,0.0,0.0,0.0,0.0
2025-08-26 05:00:00,0.0,0.0,0.0,0.0
2025-08-26 06:00:00,0.0,0.0,0.0,0.0
2025-08-26 07:00:00,0.0,0.0,0.0,0.0
2025-08-26 08:00:00,0.0,0.0,0.0,0.0
2025-08-26 09:00:00,0.0,0.0,0.0,0.0
2025-08-26 10:00:00,0.0,0.0,0.0,0.0
2025-08-26 11:00:00,0.0,0.0,0.0,0.0
2025-08-26 12:00:00,0.0,0.0,0.0,0.0
2025-08-26 13:00:00,0.0,0.0,0.0,0.0
2025-08-26 14:00:00,0.0,0.0,0.0,0.0
2025-08-26 15:00:00,0.0,0.0,0.0,0.0
2025-08-26 16:00:00,0.0,0.0,0.0,0.0
2025-08-26 17:00:00,0.0,0.0,0.0,0.0
2025-08-26 18:00:00,0.0,0.0,0.0,0.0
2025-08-26 19:00:00,0.0,0.0,0.0,0.0
2025-08-26 20:00:00,0.0,0.0,0.0,0.0
2025-08-26 21:00:00,0.0,0.0,0.0,0.0
2025-08-26 22:00:00,0.0,0.0,0.0,0.0
2025-08-26 23:00:00,0.0,0.0,0.0,0.0
2025-08-27 00:00:00,0.0,0.0,0.0,0.0
2025-08-27 01:00:00,0.0,0.0,0.0,0.0
2025-08-27 02:00:00,0.0,0.0,0.0,0.0
2025-08-27 03:00:00,0.0,0.0,0.0,0.0
2025-08-27 04:00:00,0.0,0.0,0.0,0.0
2025-08-27 05:00:00,0.0,0.0,0.0,0.0
2025-08-27 06:00:00,0.0,0.0,0.0,0.0
2025-08-27 07:00:00,0.0,0.0,0.0,0.0
2025-08-27 08:00:00,0.0,0.0,0.0,0.0
2025-08-27 09:00:00,0.0,0.0,0.0,0.0
2025-08-27 10:00:00,0.0,0.0,0.0,0.0
2025-08-27 11:00:00,0.0,0.0,0.0,0.0
2025-08-27 12:00:00,0.0,0.0,0.0,0.0
2025-08-27 13:00:00,0.0,0.0,0.0,0.0
2025-08-27 14:00:00,0.0,0.0,0.0,0.0
2025-08-27 15:00:00,0.0,0.0,0.0,0.0
2025-08-27 16:00:00,0.0,0.0,0.0,0.0
2025-08-27 17:00:00,0.0,0.0,0.0,0.0
2025-08-27 18:00:00,0.0,0.0,0.0,0.0
2025-08-27 19:00:00,0.0,0.0,0.0,0.0
2025-08-27 20:00:00,0.0,0.0,0.0,0.0
2025-08-27 21:00:00,0.0,0.0,0.0,0.0
2025-08-27 22:00:00,0.0,0.0,0.0,0.0
2025-08-27 23:00:00,0.0,0.0,0.0,0.0
2025-08-28 00:00:00,0.0,0.0,0.0,0.0
2025-08-28 01:00:00,0.0,0.0,0.0,0.0
2025-08-28 02:00:00,0.0,0.0,0.0,0.0
2025-08-28 03:00:00,0.0,0.0,0.0,0.0
2025-08-28 04:00:00,0.0,0.0,0.0,0.0
2025-08-28 05:00:00,0.0,0.0,0.0,0.0
2025-08-28 06:00:00,0.0,0.0,0.0,0.0
2025-08-28 07:00:00,0.0,0.0,0.0,0.0
2025-08-28 08:00:00,0.0,0.0,0.0,0.0
2025-08-28 09:00:00,0.0,0.0,0.0,0.0
2025-08-28 10:00:00,0.0,0.0,0.0,0.0
2025-08-28 11:00:00,0.0,0.0,0.0,0.0
2025-08-28 12:00:00,0.0,0.0,0.0,0.0
2025-08-28 13:00:00,0.0,0.0,0.0,0.0
2025-08-28 14:00:00,0.0,0.0,0.0,0.0
2025-08-28 15:00:00,0.0,0.0,0.0,0.0
2025-08-28 16:00:00,0.0,0.0,0.0,0.0
2025-08-28 17:00:00,0.0,0.0,0.0,0.0
2025-08-28 18:00:00,0.0,0.0,0.0,0.0
2025-08-28 19:00:00,0.0,0.0,0.0,0.0
2025-08-28 20:00:00,0.0,0.0,0.0,0.0
2025-08-28 21:00:00,0.0,0.0,0.0,0.0
2025-08-28 22:00:00,0.0,0.0,0.0,0.0
2025-08-28 23:00:00,0.0,0.0,0.0,0.0
2025-08-29 00:00:00,0.0,0.0,0.0,0.0
2025-08-29 01:00:00,0.0,0.0,0.0,0.0
2025-08-29 02:00:00,0.0,0.0,0.0,0.0
2025-08-29 03:00:00,0.0,0.0,0.0,0.0
2025-08-29 04:00:00,0.0,0.0,0.0,0.0
2025-08-29 05:00:00,0.0,0.0,0.0,0.0
2025-08-29 06:00:00,0.0,0.0,0.0,0.0
2025-08-29 07:00:00,0.0,0.0,0.0,0.0
2025-08-29 08:00:00,0.0,0.0,0.0,0.0
2025-08-29 09:00:00,0.0,0.0,0.0,0.0
2025-08-29 10:00:00,0.0,0.0,0.0,0.0
2025-08-29 11:00:00,0.0,0.0,0.0,0.0
2025-08-29 12:00:00,0.0,0.0,0.0,0.0
2025-08-29 13:00:00,0.0,0.0,0.0,0.0
2025-08-29 14:00:00,0.0,0.0,0.0,0.0
2025-08-29 15:00:00,0.0,0.0,0.0,0.0
2025-08-29 16:00:00,0.0,0.0,0.0,0.0
2025-08-29 17:00:00,0.0,0.0,0.0,0.0
2025-08-29 18:00:00,0.0,0.0,0.0,0.0
2025-08-29 19:00:00,0.0,0.0,0.0,0.0
2025-08-29 20:00:00,0.0,0.0,0.0,0.0
2025-08-29 21:00:00,0.0,0.0,0.0,0.0
2025-08-29 22:00:00,0.0,0.0,0.0,0.0
2025-08-29 23:00:00,0.0,0.0,0.0,0.0
2025-08-30 00:00:00,0.0,0.0,0.0,0.0
2025-08-30 01:00:00,0.0,0.0,0.0,0.0
2025-08-30 02:00:00,0.0,0.0,0.0,0.0
2025-08-30 03:00:00,0.0,0.0,0.0,0.0
2025-08-30 04:00:00,0.0,0.0,0.0,0.0
2025-08-30 05:00:00,0.0,0.0,0.0,0.0
2025-08-30 06:00:00,0.0,0.0,0.0,0.0
2025-08-30 07:00:00,0.0,0.0,0.0,0.0
2025-08-30 08:00:00,0.0,0.0,0.0,0.0
2025-08-30 09:00:00,0.0,0.0,0.0,0.0
2025-08-30 10:00:00,0.0,0.0,0.0,0.0
2025-08-30 11:00:00,0.0,0.0,0.0,0.0
2025-08-30 12:00:00,0.0,0.0,0.0,0.0
2025-08-30 13:00:00,0.0,0.0,0.0,0.0
2025-08-30 14:00:00,0.0,0.0,0.0,0.0
2025-08-30 15:00:00,0.0,0.0,0.0,0.0
2025-08-30 16:00:00,0.0,0.0,0.0,0.0
2025-08-30 17:00:00,0.0,0.0,0.0,0.0
2025-08-30 18:00:00,0.0,0.0,0.0,0.0
2025-08-30 19:00:00,0.0,0.0,0.0,0.0
2025-08-30 20:00:00,0.0,0.0,0.0,0.0
2025-08-30 21:00:00,0.0,0.0,0.0,0.0
2025-08-30 22:00:00,0.0,0.0,0.0,0.0
2025-08-30 23:00:00,0.0,0.0,0.0,0.0
2025-08-31 00:00:00,0.0,0.0,0.0,0.0
2025-08-31 01:00:00,0.0,0.0,0.0,0.0
2025-08-31 02:00:00,0.0,0.0,0.0,0.0
2025-08-31 03:00:00,0.0,0.0,0.0,0.0
2025-08-31 04:00:00,0.0,0.0,0.0,0.0
2025-08-31 05:00:00,0.0,0.0,0.0,0.0
2025-08-31 06:00:00,0.0,0.0,0.0,0.0
2025-08-31 07:00:00,0.0,0.0,0.0,0.0
2025-08-31 08:00:00,0.0,0.0,0.0,0.0
2025-08-31 09:00:00,0.0,0.0,0.0,0.0
2025-08-31 10:00:00,0.0,0.0,0.0,0.0
2025-08-31 11:00:00,0.0,0.0,0.0,0.0
2025-08-31 12:00:00,0.0,0.0,0.0,0.0
2025-08-31 13:00:00,0.0,0.0,0.0,0.0
2025-08-31 14:00:00,0.0,0.0,0.0,0.0
2025-08-31 15:00:00,0.0,0.0,0.0,0.0
2025-08-31 16:00:00,0.0,0.0,0.0,0.0
2025-08-31 17:00:00,0.0,0.0,0.0,0.0
2025-08-31 18:00:00,0.0,0.0,0.0,0.0
2025-08-31 19:00:00,0.0,0.0,0.0,0.0
2025-08-31 20:00:00,0.0,0.0,0.0,0.0
2025-08-31 21:00:00,0.0,0.0,0.0,0.0
2025-08-31 22:00:00,0.0,0.0,0.0,0.0
2025-08-31 23:00:00,0.0,0.0,0.0,0.0
2025-09-01 00:00:00,0.0,0.0,0.0,0.0
2025-09-01 01:00:00,0.0,0.0,0.0,0.0
2025-09-01 02:00:00,0.0,0.0,0.0,0.0
2025-09-01 03:00:00,0.0,0.0,0.0,0.0
2025-09-01 04:00:00,0.0,0.0,0.0,0.0
2025-09-01 05:00:00,0.0,0.0,0.0,0.0
2025-09-01 06:00:00,0.0,0.0,0.0,0.0
2025-09-01 07:00:00,0.0,0.0,0.0,0.0
2025-09-01 08:00:00,0.0,0.0,0.0,0.0
2025-09-01 09:00:00,0.0,0.0,0.0,0.0
2025-09-01 10:00:00,0.0,0.0,0.0,0.0
2025-09-01 11:00:00,0.0,0.0,0.0,0.0
2025-09-01 12:00:00,0.0,0.0,0.0,0.0
2025-09-01 13:00:00,0.0,0.0,0.0,0.0
2025-09-01 14:00:00,0.0,0.0,0.0,0.0
2025-09-01 15:00:00,0.0,0.0,0.0,0.0
2025-09-01 16:00:00,0.0,0.0,0.0,0.0
2025-09-01 17:00:00,0.0,0.0,0.0,0.0
2025-09-01 18:00:00,0.0,0.0,0.0,0.0
2025-09-01 19:00:00,0.0,0.0,0.0,0.0
2025-09-01 20:00:00,0.0,0.0,0.0,0.0
2025-09-01 21:00:00,417.2278747558594,422.4456481933594,420.9530944824219,415.0065307617188
2025-09-01 22:00:00,1969.6558837890625,2000.877197265625,1992.0238037109373,1953.92919921875
2025-09-01 23:00:00,5137.98681640625,5241.111328125,5211.88623046875,5083.78662109375
2025-09-02 00:00:00,8309.4345703125,8557.8310546875,8486.619140625,8176.1123046875
2025-09-02 01:00:00,10571.06640625,11018.048828125,10889.94921875,10333.236328125
2025-09-02 02:00:00,13686.337890625,14386.1533203125,14185.0380859375,13317.3359375
2025-09-02 03:00:00,17346.16015625,18364.5703125,18069.634765625,16810.70703125
2025-09-02 04:00:00,21931.73046875,23354.5703125,22942.0859375,21191.71484375
2025-09-02 05:00:00,28065.12890625,30001.48046875,29438.529296875,27066.626953125
2025-09-02 06:00:00,32593.103515625,35166.20703125,34416.1640625,31276.54296875
2025-09-02 07:00:00,32078.615234375,35338.73046875,34384.60546875,30427.33984375
2025-09-02 08:00:00,27774.17578125,31666.154296875,30520.38671875,25830.326171875
2025-09-02 09:00:00,21071.783203125,25466.125,24164.46484375,18918.373046875
2025-09-02 10:00:00,13443.0634765625,18160.591796875,16752.642578125,11191.5068359375
2025-09-02 11:00:00,5709.29541015625,10561.208984375,9098.2138671875,3460.244873046875
2025-09-02 12:00:00,0.0,2612.568603515625,1150.268798828125,0.0
2025-09-02 13:00:00,0.0,0.0,0.0,0.0
2025-09-02 14:00:00,0.0,0.0,0.0,0.0
2025-09-02 15:00:00,0.0,0.0,0.0,0.0
2025-09-02 16:00:00,0.0,0.0,0.0,0.0
2025-09-02 17:00:00,0.0,0.0,0.0,0.0
2025-09-02 18:00:00,0.0,0.0,0.0,0.0
2025-09-02 19:00:00,0.0,0.0,0.0,0.0
2025-09-02 20:00:00,0.0,0.0,0.0,0.0
2025-09-02 21:00:00,14.856935501098633,33.55409240722656,27.89666557312012,8.619185447692871
2025-09-02 22:00:00,913.1215209960938,1066.7542724609375,1025.21923828125,843.9301147460938
2025-09-02 23:00:00,2688.051025390625,2996.52490234375,2912.670654296875,2545.89013671875
2025-09-03 00:00:00,4906.365234375,5404.88232421875,5267.9921875,4673.35888671875
2025-09-03 01:00:00,7378.71044921875,8108.42529296875,7905.97607421875,7034.4248046875
2025-09-03 02:00:00,10529.373046875,11540.2158203125,11257.0732421875,10049.2275390625
2025-09-03 03:00:00,14089.2119140625,15439.482421875,15056.77734375,13441.7451171875
2025-09-03 04:00:00,17968.435546875,19731.701171875,19228.455078125,17120.65625
2025-09-03 05:00:00,22026.25,24279.876953125,23632.5859375,20941.146484375
2025-09-03 06:00:00,24877.94140625,27692.08984375,26878.833984375,23524.06640625
2025-09-03 07:00:00,25477.01171875,28887.392578125,27895.513671875,23843.6484375
2025-09-03 08:00:00,23695.1328125,27682.81640625,26514.673828125,21801.79296875
2025-09-03 09:00:00,19770.8984375,24261.267578125,22935.564453125,17679.138671875
2025-09-03 10:00:00,13247.1396484375,18121.5078125,16668.587890625,11027.58984375
2025-09-03 11:00:00,5184.98681640625,10242.2998046875,8717.4189453125,2943.231689453125
2025-09-03 12:00:00,0.0,1518.8966064453125,0.0,0.0
2025-09-03 13:00:00,0.0,0.0,0.0,0.0
2025-09-03 14:00:00,0.0,0.0,0.0,0.0
2025-09-03 15:00:00,0.0,0.0,0.0,0.0
2025-09-03 16:00:00,0.0,0.0,0.0,0.0
2025-09-03 17:00:00,0.0,0.0,0.0,0.0
2025-09-03 18:00:00,0.0,0.0,0.0,0.0
2025-09-03 19:00:00,0.0,0.0,0.0,0.0
2025-09-03 20:00:00,0.0,0.0,0.0,0.0
2025-09-03 21:00:00,0.0,0.0,0.0,0.0
2025-09-03 22:00:00,0.0,0.0,0.0,0.0
2025-09-03 23:00:00,2.9248292446136475,26.58720970153809,17.05156135559082,0.0
2025-09-04 00:00:00,296.4309387207031,503.494140625,438.2955932617188,215.02639770507807
2025-09-04 01:00:00,1651.946533203125,2043.8388671875,1922.1136474609373,1492.30859375
2025-09-04 02:00:00,4228.29150390625,4837.2880859375,4649.462890625,3973.644287109375
2025-09-04 03:00:00,7668.97705078125,8544.2734375,8275.8994140625,7293.6748046875
2025-09-04 04:00:00,11540.6328125,12742.072265625,12373.2392578125,11010.453125
2025-09-04 05:00:00,14659.59375,16259.1708984375,15770.7470703125,13941.9375
2025-09-04 06:00:00,16471.84765625,18516.8046875,17894.375,15548.505859375
2025-09-04 07:00:00,15714.84765625,18210.923828125,17450.88671875,14585.771484375
2025-09-04 08:00:00,12627.53125,15526.0400390625,14641.0986328125,11329.107421875
2025-09-04 09:00:00,8153.6455078125,11355.9765625,10371.6279296875,6744.078125
2025-09-04 10:00:00,2572.564453125,5950.71533203125,4902.578125,1120.354736328125
2025-09-04 11:00:00,0.0,0.0,0.0,0.0
2025-09-04 12:00:00,0.0,0.0,0.0,0.0
2025-09-04 13:00:00,0.0,0.0,0.0,0.0
2025-09-04 14:00:00,0.0,0.0,0.0,0.0
2025-09-04 15:00:00,0.0,0.0,0.0,0.0
2025-09-04 16:00:00,0.0,0.0,0.0,0.0
2025-09-04 17:00:00,0.0,0.0,0.0,0.0
2025-09-04 18:00:00,0.0,0.0,0.0,0.0
2025-09-04 19:00:00,0.0,0.0,0.0,0.0
2025-09-04 20:00:00,0.0,0.0,0.0,0.0
2025-09-04 21:00:00,0.0,1.2057348489761353,0.0,0.0
2025-09-04 22:00:00,701.1328125,879.22021484375,822.2955322265625,628.693603515625
2025-09-04 23:00:00,2657.587158203125,3030.9462890625,2913.59765625,2499.256591796875
2025-09-05 00:00:00,5519.57470703125,6127.859375,5938.48095703125,5254.87890625
2025-09-05 01:00:00,8901.216796875,9798.8076171875,9521.48828125,8502.2314453125
2025-09-05 02:00:00,12388.119140625,13640.169921875,13256.3896484375,11823.3046875
2025-09-05 03:00:00,15838.1748046875,17500.072265625,16997.423828125,15077.7998046875
2025-09-05 04:00:00,19470.73046875,21605.5859375,20958.3125,18488.978515625
2025-09-05 05:00:00,23269.150390625,25950.6640625,25133.224609375,22039.009765625
2025-09-05 06:00:00,26282.470703125,29567.95703125,28564.853515625,24773.35546875
2025-09-05 07:00:00,27108.0078125,31035.244140625,29833.474609375,25306.962890625
2025-09-05 08:00:00,25371.060546875,29922.21875,28524.400390625,23296.7578125
2025-09-05 09:00:00,22066.59765625,27169.009765625,25593.265625,19766.21484375
2025-09-05 10:00:00,18491.36328125,24043.298828125,22318.634765625,16032.8603515625
2025-09-05 11:00:00,14377.671875,20281.7578125,18432.447265625,11823.01171875
2025-09-05 12:00:00,9678.611328125,15808.9775390625,13874.1767578125,7083.3291015625
2025-09-05 13:00:00,4917.53515625,11162.7412109375,9172.35546875,2350.25732421875
2025-09-05 14:00:00,0.0,6192.673828125,4178.3466796875,0.0
2025-09-05 15:00:00,0.0,1614.021240234375,0.0,0.0
2025-09-05 16:00:00,0.0,0.0,0.0,0.0
2025-09-05 17:00:00,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,0.0,0.0,0.0,0.0
2025-09-05 19:00:00,0.0,0.0,0.0,0.0
2025-09-05 20:00:00,697.1762084960938,901.951904296875,833.3717651367188,628.7738647460938
2025-09-05 21:00:00,3993.32958984375,4457.9013671875,4306.56201171875,3825.45263671875
2025-09-05 22:00:00,9719.5205078125,10524.57421875,10267.5263671875,9407.5068359375
2025-09-05 23:00:00,15564.107421875,16809.908203125,16415.388671875,15048.87109375
2025-09-06 00:00:00,21152.2109375,22954.021484375,22390.626953125,20379.77734375
2025-09-06 01:00:00,26616.916015625,29075.4921875,28310.12890625,25537.314453125
2025-09-06 02:00:00,31433.732421875,34642.41796875,33646.9921875,30002.9609375
2025-09-06 03:00:00,35818.5234375,39851.49609375,38603.078125,33999.95703125
2025-09-06 04:00:00,40288.8203125,45211.82421875,43695.11328125,38055.890625
2025-09-06 05:00:00,44782.8203125,50677.0234375,48862.03125,42107.0703125
2025-09-06 06:00:00,48104.9296875,55034.35546875,52897.94921875,44959.46484375
2025-09-06 07:00:00,48135.44140625,56132.08203125,53662.4140625,44519.96484375
2025-09-06 08:00:00,46110.6484375,55133.75,52337.59375,42059.734375
2025-09-06 09:00:00,42785.75390625,52753.95703125,49651.15234375,38357.16015625
2025-09-06 10:00:00,38089.5625,48876.63671875,45500.3203125,33361.52734375
2025-09-06 11:00:00,32822.26953125,44274.52734375,40666.39453125,27870.48828125
2025-09-06 12:00:00,28166.3203125,40127.96875,36332.0703125,23093.955078125
2025-09-06 13:00:00,24426.958984375,36765.265625,32816.60546875,19299.873046875
2025-09-06 14:00:00,20393.84765625,33004.00390625,28932.7421875,15270.5390625
2025-09-06 15:00:00,15418.126953125,28174.271484375,24008.140625,10357.548828125
2025-09-06 16:00:00,9359.19140625,22112.572265625,17903.98828125,4444.298828125
2025-09-06 17:00:00,2999.45458984375,15590.3056640625,11385.60546875,0.0
2025-09-06 18:00:00,0.0,11705.7109375,7547.8505859375,0.0
2025-09-06 19:00:00,305.48211669921875,11010.1552734375,6917.8798828125,261.9336242675781
2025-09-06 20:00:00,2016.2601318359373,12458.3447265625,8434.2431640625,1856.9923095703125
2025-09-06 21:00:00,4784.9677734375,15000.4560546875,11037.25390625,4496.564453125
2025-09-06 22:00:00,9222.4931640625,19270.474609375,15353.3134765625,8775.2373046875
2025-09-06 23:00:00,14198.8544921875,24159.5546875,20278.3515625,13547.4619140625
2025-09-07 00:00:00,18733.744140625,28714.982421875,24831.40234375,17836.576171875
2025-09-07 01:00:00,22875.32421875,32959.796875,29051.47265625,21697.3046875
2025-09-07 02:00:00,27031.32421875,37318.546875,33360.33203125,25541.908203125
2025-09-07 03:00:00,31683.75390625,42232.56640625,38204.8671875,29850.59375
2025-09-07 04:00:00,36910.4140625,47803.12109375,43683.08984375,34685.2890625
2025-09-07 05:00:00,42311.09375,53662.27734375,49416.65234375,39665.69921875
2025-09-07 06:00:00,46464.19140625,58370.65234375,53970.9140625,43362.70703125
2025-09-07 07:00:00,48131.88671875,60654.53125,56081.73828125,44558.08984375
2025-09-07 08:00:00,46846.63671875,59984.29296875,55236.6171875,42819.73046875
2025-09-07 09:00:00,42522.5625,56202.90234375,51298.5,38101.5859375
2025-09-07 10:00:00,35506.66796875,49567.703125,44547.078125,30787.8515625
2025-09-07 11:00:00,26788.4453125,41046.703125,35963.046875,21904.029296875
2025-09-07 12:00:00,17379.55078125,31601.587890625,26516.2734375,12461.892578125
2025-09-07 13:00:00,6931.7783203125,20897.744140625,15878.89453125,2104.18408203125
2025-09-07 14:00:00,0.0,8370.0546875,3489.458984375,0.0
2025-09-07 15:00:00,0.0,0.0,0.0,0.0
2025-09-07 16:00:00,0.0,0.0,0.0,0.0
2025-09-07 17:00:00,0.0,0.0,0.0,0.0
2025-09-07 18:00:00,0.0,0.0,0.0,0.0
2025-09-07 19:00:00,0.0,0.0,0.0,0.0
2025-09-07 20:00:00,0.0,0.0,0.0,0.0
2025-09-07 21:00:00,0.0,0.0,0.0,0.0
2025-09-07 22:00:00,0.0,0.0,0.0,0.0
2025-09-07 23:00:00,0.0,0.0,0.0,0.0
2025-09-08 00:00:00,0.0,0.0,0.0,0.0
